Highest Offense Description,Latitude,Longitude,year
EVADING VEHICLE,30.33257835,-97.70370824,2023
DWI  .15 BAC OR ABOVE,30.25931609,-97.74635853,2023
BURGLARY NON RESIDENCE,30.187645,-97.76491731,2023
AUTO THEFT,30.29713271,-97.74265717,2023
ASSAULT WITH INJURY,30.22263003,-97.69902785,2023
THEFT OF AUTO PARTS,30.23465391,-97.73155894,2023
BURGLARY OF VEHICLE,30.39744811,-97.73472972,2023
VIOL CITY ORDINANCE - WRECKER,30.20092476,-97.76841132,2023
ASSAULT BY CONTACT,30.21894179,-97.836312,2023
DOC FIGHTING,30.26619843,-97.73974214,2023
BURGLARY OF VEHICLE,30.4759097,-97.80775129,2023
DOC DISCHARGE GUN - PUB PLACE,30.4540371,-97.79788016,2023
THEFT OF LICENSE PLATE,30.37065386,-97.71969052,2023
IDENTITY THEFT,30.19208115,-97.84188178,2023
MAIL THEFT,30.38942064,-97.70238326,2023
CRIMINAL MISCHIEF,30.1870381,-97.78036378,2023
BURGLARY OF VEHICLE,30.43063212,-97.696745,2023
IDENTITY THEFT,30.25315485,-97.73342695,2023
ASSAULT BY CONTACT,30.26413057,-97.75625431,2023
BURGLARY OF RESIDENCE,30.45798345,-97.79062999,2023
POSS OF DRUG PARAPHERNALIA,30.26661887,-97.73958826,2023
POSS CONTROLLED SUB/NARCOTIC,30.28784797,-97.6723379,2023
FAMILY DISTURBANCE,30.28309908,-97.7213165,2023
AUTO THEFT,30.23943977,-97.78769559,2023
AUTO THEFT,30.36920579,-97.6911639,2023
POSS OF FIREARM BY FELON,30.37472968,-97.6768366,2023
FAMILY DISTURBANCE/PARENTAL,30.18168018,-97.76015323,2023
FRAUD - OTHER,30.35440793,-97.70665555,2023
THEFT BY SHOPLIFTING,30.35816529,-97.73366952,2023
THEFT BY SHOPLIFTING,30.30635266,-97.70916489,2023
FAMILY DISTURBANCE,30.17134587,-97.61854307,2023
AUTO THEFT,30.25439862,-97.73711912,2023
CRUELTY TO ANIMALS,30.27248804,-97.68965685,2023
FRAUD - OTHER,30.40890225,-97.66538527,2023
DEBIT CARD ABUSE,30.18875106,-97.76891811,2023
AGG ASSAULT,30.38056653,-97.70597473,2023
FAMILY DISTURBANCE,30.32222374,-97.6805046,2023
AUTO THEFT,30.30473109,-97.68821252,2023
AUTO THEFT,30.17472118,-97.80664569,2023
POSS CONTROLLED SUB/NARCOTIC,30.39859941,-97.66698077,2023
BURGLARY NON RESIDENCE,30.24474857,-97.75732592,2023
BURGLARY OF VEHICLE,30.23706273,-97.75097104,2023
THEFT OF SERVICE,30.24585526,-97.75068523,2023
CRIMINAL MISCHIEF,30.40366206,-97.61659239,2023
BURGLARY NON RESIDENCE,30.27791287,-97.74753648,2023
AUTO THEFT,30.40265232,-97.61488837,2023
FAMILY DISTURBANCE,30.38823399,-97.61525046,2023
FRAUD - OTHER,30.35760276,-97.60580612,2023
THEFT OF BICYCLE,30.24580736,-97.72997547,2023
CRASH/FAIL STOP AND RENDER AID,30.24270267,-97.87749113,2023
CRIMINAL MISCHIEF,30.17597143,-97.83137318,2023
AUTO THEFT,30.22302931,-97.87043181,2023
BURGLARY OF VEHICLE,30.25578628,-97.72068674,2023
BURGLARY OF RESIDENCE,30.2168309,-97.73992446,2023
CRIMINAL TRESPASS,30.28685282,-97.7450152,2023
IDENTITY THEFT,30.39283702,-97.74417834,2023
AUTO THEFT,30.30459088,-97.64040032,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.43679083,-97.77395725,2023
THEFT,30.30125617,-97.64794529,2023
BURGLARY NON RESIDENCE,30.25011267,-97.69600665,2023
BURGLARY OF VEHICLE,30.29852642,-97.76215348,2023
ASSAULT BY CONTACT,30.20916378,-97.8159031,2023
BURGLARY OF RESIDENCE,30.43270871,-97.66930949,2023
THEFT,30.22859315,-97.70708106,2023
BURGLARY OF VEHICLE,30.33042774,-97.70841495,2023
FAMILY DISTURBANCE,30.43494008,-97.84006297,2023
DAMAGE CITY PROP,30.27643109,-97.73438129,2023
BURGLARY OF RESIDENCE,30.26402985,-97.70753972,2023
MAIL THEFT,30.43022792,-97.74199003,2023
BURGLARY OF RESIDENCE,30.26457539,-97.7006177,2023
THEFT,30.37336292,-97.61397572,2023
DEADLY CONDUCT,30.44766623,-97.66246765,2023
AUTO THEFT,30.35979385,-97.68835483,2023
FORGERY AND PASSING,30.2744184,-97.70595162,2023
THEFT,30.28295131,-97.71192433,2023
AUTO THEFT,30.34664576,-97.69657342,2023
AUTO THEFT,30.23633697,-97.75959648,2023
AUTO THEFT,30.39208657,-97.68105071,2023
AUTO THEFT,30.17808241,-97.83328114,2023
ASSAULT WITH INJURY,30.22484705,-97.84071037,2023
THEFT,30.19362149,-97.74144663,2023
MAIL THEFT,30.36109305,-97.72777392,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
THEFT,30.26379672,-97.73482279,2023
HARASSMENT,30.29287914,-97.82807646,2023
IDENTITY THEFT,30.42422626,-97.73150376,2023
CRIMINAL MISCHIEF,30.28301713,-97.74384094,2023
AGG ASSAULT,30.35644037,-97.68685154,2023
FAMILY DISTURBANCE,30.40022631,-97.74672442,2023
DWI,30.27068181,-97.71420303,2023
CRIMINAL MISCHIEF,30.25340662,-97.71163663,2023
AUTO THEFT,30.21541265,-97.75331374,2023
FAMILY DISTURBANCE,30.2260359,-97.87389592,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.37520795,-97.67854904,2023
AGG ASSAULT,30.23069449,-97.79022237,2023
AUTO THEFT,30.25662755,-97.71111196,2023
THEFT,30.16548757,-97.78952006,2023
THEFT OF LICENSE PLATE,30.25496877,-97.7283535,2023
FAMILY DISTURBANCE,30.20524252,-97.75566255,2023
AUTO THEFT,30.14579898,-97.79066159,2023
DEL CONTROLLED SUB/NARCOTIC,30.27355468,-97.69791071,2023
EVADING / VEHICLE PURSUIT,30.30023611,-97.64822407,2023
DISTURBANCE - OTHER,30.34716732,-97.70188035,2023
ASSAULT BY THREAT FAM/DATING,30.21469515,-97.76509742,2023
FAMILY DISTURBANCE/PARENTAL,30.27019286,-97.70724535,2023
FAMILY DISTURBANCE,30.22438247,-97.72917527,2023
BURGLARY NON RESIDENCE,30.20440638,-97.71889718,2023
MAIL THEFT,30.19299153,-97.86959868,2023
POSS CONTROLLED SUB/OTHER,30.25281937,-97.71156703,2023
FAMILY DISTURBANCE,30.37041823,-97.7820275,2023
FAMILY DISTURBANCE,30.19084407,-97.77786025,2023
DWI  .15 BAC OR ABOVE,30.33872781,-97.70114344,2023
CRIMINAL MISCHIEF,30.19092675,-97.74392191,2023
INDECENT EXPOSURE,30.35894314,-97.68871434,2023
DWI  .15 BAC OR ABOVE,30.2417476,-97.78204388,2023
BURGLARY OF VEHICLE,30.40513567,-97.72187478,2023
HARASSMENT,30.27877743,-97.67195099,2023
FAMILY DISTURBANCE,30.32773358,-97.69427168,2023
IDENTITY THEFT,30.47636795,-97.78500704,2023
BURGLARY OF VEHICLE,30.20565356,-97.83862498,2023
CRIMINAL MISCHIEF,30.40285448,-97.71844314,2023
THEFT,30.40007889,-97.72693605,2023
FAMILY DISTURBANCE,30.4737546,-97.81074807,2023
WARRANT ARREST NON TRAFFIC,30.22056146,-97.77622527,2023
BURGLARY OF VEHICLE,30.35249301,-97.67525444,2023
ROBBERY BY THREAT,30.43345341,-97.7709989,2023
HARASSMENT,30.40386925,-97.69800365,2023
POSSESSION OF MARIJUANA,30.37411752,-97.66906924,2023
THEFT,30.27220461,-97.69806164,2023
DWI 2ND,30.22822983,-97.88749987,2023
TERRORISTIC THREAT,30.38795161,-97.70733436,2023
BURGLARY OF VEHICLE,30.24335454,-97.77257122,2023
THEFT,30.26961414,-97.7493969,2023
VIOL OF PROTECTIVE ORDER,30.36577141,-97.69080443,2023
CIVIL DISTURBANCE/DEMO,30.34949994,-97.69667299,2023
CRIMINAL MISCHIEF,30.35394128,-97.72692056,2023
DATING DISTURBANCE,30.38979111,-97.65120601,2023
FAMILY DISTURBANCE,30.24164822,-97.7846503,2023
DWI - DRUG RECOGNITION EXPERT,30.42407767,-97.7500165,2023
ASSAULT OF A PREGNANT WOMAN,30.35382195,-97.68165573,2023
VIOL OF PROTECTIVE ORDER,30.2525088,-97.71493992,2023
THEFT,30.23199815,-97.77764865,2023
ASSAULT BY THREAT,30.23836486,-97.7696532,2023
THEFT OF METAL,30.39465977,-97.71163785,2023
FAMILY DISTURBANCE,30.26172952,-97.77422879,2023
AUTO THEFT,30.328856,-97.71453881,2023
WARRANT ARREST NON TRAFFIC,30.29855342,-97.74110083,2023
AUTO THEFT,30.35904932,-97.68772825,2023
BURGLARY OF VEHICLE,30.26017685,-97.72114139,2023
CRASH/FAIL STOP AND RENDER AID,30.27931403,-97.71710921,2023
DWI  .15 BAC OR ABOVE,30.43940433,-97.69627011,2023
CRIMINAL MISCHIEF,30.17808241,-97.83328114,2023
THEFT CATALYTIC CONVERTER,30.28423787,-97.67186382,2023
FAMILY DISTURBANCE,30.35585901,-97.7133236,2023
AUTO THEFT,30.38467462,-97.74434675,2023
FAMILY DISTURBANCE,30.30116917,-97.71337881,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.16291061,-97.79312325,2023
DWI,30.25139501,-97.69043394,2023
IDENTITY THEFT,30.44822789,-97.81896819,2023
EVADING / FOOT,30.26763582,-97.74703862,2023
DWI,30.40785118,-97.6782276,2023
THEFT,30.41306523,-97.74796656,2023
CRIMINAL TRESPASS,30.33278091,-97.7050027,2023
CRIMINAL TRESPASS/TRANSIENT,30.37575318,-97.67366802,2023
ASSAULT BY THREAT,30.30684289,-97.72226191,2023
HARASSMENT,30.27318009,-97.72517185,2023
MAIL THEFT,30.3447253,-97.70042168,2023
DWI - DRUG RECOGNITION EXPERT,30.26074028,-97.79320752,2023
DATING DISTURBANCE,30.36556605,-97.61050357,2023
BURGLARY OF VEHICLE,30.39873711,-97.65247059,2023
BURGLARY NON RESIDENCE,30.20005942,-97.80803474,2023
PROTECTIVE ORDER,30.3447253,-97.70042168,2023
BURGLARY OF VEHICLE,30.25278578,-97.71463144,2023
THEFT,30.3913894,-97.69780224,2023
VIOL STATE LAW - OTHER,30.34517774,-97.75216747,2023
EVADING / FOOT,30.26922352,-97.69513602,2023
POSS OF ALCOHOL - AGE 17 TO 20,30.26706762,-97.73933857,2023
AUTO THEFT,30.24334282,-97.75239012,2023
BURGLARY OF VEHICLE,30.38352819,-97.77135799,2023
AUTO THEFT,30.34949994,-97.69667299,2023
PROBATION VIOL,30.2316152,-97.73645832,2023
CRIMINAL MISCHIEF,30.29514875,-97.73785171,2023
THEFT,30.33915243,-97.69116575,2023
AUTO THEFT,30.26628759,-97.73586154,2023
THEFT OF BICYCLE,30.35701562,-97.75177774,2023
DISTURBANCE - OTHER,30.30491236,-97.71472259,2023
ASSAULT BY CONTACT,30.20200809,-97.6668813,2023
DISTURBANCE - OTHER,30.23142373,-97.74139816,2023
CRIMINAL TRESPASS,30.23955251,-97.73428097,2023
CUSTODY ARREST TRAFFIC WARR,30.43203385,-97.66912818,2023
CRIMINAL MISCHIEF-NO SUSPECT,30.23433699,-97.71398508,2023
CRIMINAL TRESPASS,30.22868908,-97.80088844,2023
FRAUD - OTHER,30.39508554,-97.69617829,2023
BURGLARY OF RESIDENCE,30.29555452,-97.73195517,2023
CRUELTY TO ANIMALS,30.30688949,-97.6449515,2023
FAMILY DISTURBANCE,30.2257915,-97.72989423,2023
DWI,30.18794911,-97.77296006,2023
AUTO THEFT,30.39208657,-97.68105071,2023
FAMILY DISTURBANCE,30.18264008,-97.76494904,2023
AUTO THEFT,30.23504136,-97.71359538,2023
THEFT,30.3314895,-97.70318623,2023
DWI - CHILD PASSENGER,30.3297596,-97.64471373,2023
FAMILY DISTURBANCE,30.2047188,-97.63309584,2023
ASSAULT BY CONTACT,30.34478541,-97.69558416,2023
INDECENT EXPOSURE,30.31141944,-97.70543553,2023
PROTECTIVE ORDER,30.45475017,-97.80558843,2023
EXPLOITATION OF CHILD/ELDERLY,30.2290038,-97.70310131,2023
THEFT,30.36006779,-97.67300952,2023
FAMILY DISTURBANCE,30.4201569,-97.80211302,2023
AUTO THEFT,30.412419,-97.7463338,2023
CRIMINAL MISCHIEF,30.3249706,-97.72726882,2023
CRIMINAL MISCHIEF,30.27588304,-97.72987419,2023
DISTURBANCE - OTHER,30.29790761,-97.64394655,2023
BURGLARY OF VEHICLE,30.26067888,-97.74683528,2023
THEFT OF SERVICE,30.34637171,-97.70157543,2023
CRIMINAL TRESPASS,30.26755343,-97.73467415,2023
FRAUD - OTHER,30.27227971,-97.74778559,2023
FAMILY DISTURBANCE,30.22321311,-97.72145383,2023
FAMILY DISTURBANCE,30.30467246,-97.71280824,2023
RECKLESS DAMAGE,30.3393028,-97.70517381,2023
BURGLARY OF VEHICLE,30.37097716,-97.72801121,2023
DOC FIGHTING,30.44105059,-97.66612682,2023
ASSAULT BY CONTACT,30.22618417,-97.76967564,2023
ASSAULT BY THREAT,30.26809252,-97.74663666,2023
POSS OF DRUG PARAPHERNALIA,30.2343227,-97.75913387,2023
CRIMINAL MISCHIEF,30.34841517,-97.71460398,2023
EVADING / VEHICLE PURSUIT,30.19368984,-97.74972726,2023
AUTO THEFT,30.412419,-97.7463338,2023
DWI,30.25883412,-97.84278884,2023
FAMILY DISTURBANCE,30.22060804,-97.67438354,2023
CRASH/FAIL STOP AND RENDER AID,30.27274839,-97.75712695,2023
AUTO THEFT,30.27006909,-97.7182723,2023
POSS CONTROLLED SUB/NARCOTIC,30.24250171,-97.72809428,2023
FAMILY DISTURBANCE,30.19731659,-97.77213239,2023
THEFT OF BICYCLE,30.26569647,-97.74851954,2023
ASSAULT BY THREAT,30.14459202,-97.7933135,2023
FAMILY DISTURBANCE,30.33090738,-97.72463856,2023
CRIMINAL MISCHIEF,30.39836611,-97.71737506,2023
THEFT,30.40332292,-97.72524282,2023
DISTURBANCE - OTHER,30.26755343,-97.73467415,2023
POSS CONTROLLED SUB/NARCOTIC,30.24642671,-97.71421468,2023
FAMILY DISTURBANCE,30.15799204,-97.73714834,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.34433698,-97.71827261,2023
BURGLARY OF RESIDENCE,30.18291292,-97.7538966,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.39295402,-97.67684845,2023
RECKLESS DAMAGE,30.47340236,-97.79024209,2023
AUTO THEFT,30.28220337,-97.72649353,2023
DATING DISTURBANCE,30.34546733,-97.69758233,2023
AUTO THEFT,30.3192622,-97.75481039,2023
CRIMINAL MISCHIEF,30.2159074,-97.70876871,2023
FAMILY DISTURBANCE,30.32812393,-97.68865551,2023
THEFT OF LICENSE PLATE,30.35440793,-97.70665555,2023
FAMILY DISTURBANCE,30.38664671,-97.68453143,2023
BURGLARY OF VEHICLE,30.34687044,-97.6949278,2023
FAMILY DISTURBANCE,30.44831643,-97.81128383,2023
CRIMINAL TRESPASS,30.23033048,-97.78712804,2023
VIOL OF PROTECTIVE ORDER,30.24036333,-97.7316807,2023
THEFT,30.2131239,-97.78736942,2023
THEFT,30.41934013,-97.74789664,2023
THEFT OF BICYCLE,30.3377148,-97.71480249,2023
IDENTITY THEFT,30.25542233,-97.74312684,2023
THEFT FROM AUTO,30.25277817,-97.69322199,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
ROBBERY BY ASSAULT,30.21661193,-97.69620563,2023
CRIMINAL TRESPASS/TRANSIENT,30.27956578,-97.73624577,2023
CRIMINAL TRESPASS,30.27956578,-97.73624577,2023
DISTURBANCE - OTHER,30.39908176,-97.84601911,2023
POSS CONTROLLED SUB/NARCOTIC,30.31877714,-97.69808948,2023
THEFT BY SHOPLIFTING,30.1610652,-97.78883256,2023
DISTURBANCE - OTHER,30.24194037,-97.75773026,2023
BURGLARY OF RESIDENCE,30.24676131,-97.76003773,2023
BURGLARY OF VEHICLE,30.43679351,-97.83820902,2023
AUTO THEFT,30.25813464,-97.7230944,2023
ARSON,30.40144213,-97.67341623,2023
THEFT,30.33258435,-97.67187447,2023
BURGLARY OF RESIDENCE,30.23429289,-97.77191512,2023
DEBIT CARD ABUSE,30.3130577,-97.70834221,2023
CRED CARD ABUSE BY FORGERY,30.31661022,-97.71475069,2023
AUTO THEFT,30.17857453,-97.81936855,2023
AGG ASSAULT,30.20941574,-97.73950288,2023
THEFT,30.26743058,-97.74354926,2023
DAMAGE CITY PROP,30.35157638,-97.67574905,2023
AUTO THEFT,30.4116852,-97.70534871,2023
THEFT FROM BUILDING,30.28642739,-97.69702365,2023
THEFT,30.33406587,-97.73960445,2023
CRIMINAL MISCHIEF,30.38956251,-97.73879051,2023
BURGLARY OF RESIDENCE,30.29578513,-97.74729218,2023
AUTO THEFT,30.25636047,-97.71890338,2023
AUTO THEFT,30.24099556,-97.85895368,2023
ROBBERY BY THREAT,30.25788603,-97.80700704,2023
THEFT,30.39226803,-97.70671552,2023
AUTO THEFT,30.17309324,-97.81433261,2023
ASSAULT WITH INJURY,30.21529713,-97.74336678,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.1774568,-97.78329811,2023
AUTO THEFT,30.17167733,-97.76439842,2023
AUTO THEFT,30.38272333,-97.7396534,2023
DEBIT CARD ABUSE,30.45748427,-97.75005739,2023
DEBIT CARD ABUSE,30.28379772,-97.67371402,2023
ROBBERY BY ASSAULT,30.4705168,-97.80651783,2023
AUTO THEFT,30.16237972,-97.73069401,2023
AUTO THEFT,30.19754354,-97.76081673,2023
AUTO THEFT,30.41852759,-97.6718245,2023
THEFT,30.26402985,-97.70753972,2023
CRIMINAL TRESPASS,30.27220461,-97.69806164,2023
BURGLARY OF VEHICLE,30.22563082,-97.70573006,2023
AUTO THEFT,30.39968443,-97.67858577,2023
BURGLARY OF VEHICLE,30.3192622,-97.75481039,2023
THEFT,30.3533676,-97.86644423,2023
MAIL THEFT,30.30364432,-97.74368685,2023
DISTURBANCE - OTHER,30.24194037,-97.75773026,2023
AUTO THEFT,30.20006461,-97.7566651,2023
FAMILY DISTURBANCE,30.47480212,-97.80248396,2023
FAMILY DISTURBANCE,30.26262503,-97.72480431,2023
FAMILY DISTURBANCE,30.38880625,-97.6448883,2023
POSS OF DRUG PARAPHERNALIA,30.26805667,-97.73887791,2023
DOC EXPOSURE,30.22637821,-97.77442753,2023
FAMILY DISTURBANCE,30.22478271,-97.69497855,2023
DISTURBANCE - OTHER,30.29545899,-97.62835748,2023
CRIMINAL MISCHIEF,30.24238155,-97.76079747,2023
FAMILY DISTURBANCE,30.36926216,-97.69510501,2023
AGG ASSAULT WITH MOTOR VEH,30.28545517,-97.6832233,2023
DOC EXPOSURE,30.24250171,-97.72809428,2023
FAMILY DISTURBANCE,30.3198323,-97.70796135,2023
DISCLOSE/PROMO INTIMATE VISUAL,,,2023
HARASSMENT,30.19540393,-97.81533396,2023
CRIMINAL MISCHIEF-NO SUSPECT,30.23931382,-97.73742964,2023
FAMILY DISTURBANCE,30.20006151,-97.69319344,2023
THEFT,30.19968032,-97.83004678,2023
BURGLARY OF VEHICLE,30.3192622,-97.75481039,2023
THEFT FROM BUILDING,30.30694923,-97.68148873,2023
FAMILY DISTURBANCE/PARENTAL,30.2365998,-97.80608467,2023
AUTO THEFT,30.28458573,-97.74851759,2023
MAIL THEFT,30.42926059,-97.66524703,2023
POSS CONTROLLED SUB/NARCOTIC,30.36879985,-97.70634921,2023
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2023
DRIVING WHILE INTOX / FELONY,30.40359509,-97.70099377,2023
DISTURBANCE - OTHER,30.42085903,-97.75504079,2023
AUTO THEFT,30.24238483,-97.7500273,2023
THEFT OF BICYCLE,30.26143636,-97.72707642,2023
ASSAULT BY THREAT,30.19913273,-97.84725344,2023
FAMILY DISTURBANCE,30.25969748,-97.71571128,2023
DRIVING WHILE INTOX / FELONY,30.23973131,-97.73496036,2023
THEFT,30.32368736,-97.7049619,2023
THEFT,30.32368736,-97.7049619,2023
POSS CONTROLLED SUB/NARCOTIC,30.22338277,-97.76259882,2023
ASSAULT WITH INJURY,30.26647737,-97.76725592,2023
DWI 2ND,30.28852338,-97.69823726,2023
BURGLARY OF VEHICLE,30.2032598,-97.78466566,2023
VIOL OF EMERG PROTECTIVE ORDER,30.36854931,-97.69307549,2023
BURGLARY NON RESIDENCE,30.19723953,-97.76334511,2023
THEFT,30.15957491,-97.77587971,2023
THEFT,30.26219954,-97.73038892,2023
BURGLARY OF VEHICLE,30.35235412,-97.79533621,2023
AUTO THEFT,30.39917159,-97.72356881,2023
AGG ASSAULT,30.37630125,-97.71043671,2023
DISTURBANCE - OTHER,30.30161114,-97.65044897,2023
FAMILY DISTURBANCE,30.19513014,-97.73067296,2023
DEL CONTROLLED SUB/OTHER,30.27677066,-97.69033811,2023
AUTO THEFT,30.47027103,-97.8015806,2023
FAMILY DISTURBANCE,30.18690074,-97.80337032,2023
BURGLARY OF VEHICLE,30.32898506,-97.70538828,2023
CRIMINAL MISCHIEF,30.26315783,-97.74293198,2023
BURGLARY OF VEHICLE,30.33978554,-97.71842769,2023
THEFT,30.26321656,-97.73049457,2023
AUTO THEFT,30.39917159,-97.72356881,2023
BURGLARY NON RESIDENCE,30.17665705,-97.78470887,2023
AGG ASSAULT,30.39438783,-97.67065387,2023
CRIMINAL TRESPASS,30.26666493,-97.72979008,2023
BURGLARY NON RESIDENCE,30.19723953,-97.76334511,2023
THEFT,30.24667693,-97.88871469,2023
AUTO THEFT,30.25603891,-97.71797114,2023
BURGLARY OF VEHICLE,30.22437874,-97.74486515,2023
HARASSMENT,30.269667,-97.74180042,2023
RESISTING ARREST OR SEARCH,30.20549514,-97.73862021,2023
FAMILY DISTURBANCE,30.40925577,-97.74318206,2023
HARASSMENT,30.40827291,-97.63973792,2023
CRIMINAL TRESPASS,30.49956891,-97.77486483,2023
THEFT OF LICENSE PLATE,30.26696825,-97.7043705,2023
AUTO THEFT,30.23973812,-97.71651521,2023
TERRORISTIC THREAT,30.39438783,-97.67065387,2023
HARASSMENT,30.42085903,-97.75504079,2023
THEFT OF BICYCLE,30.22863461,-97.70615193,2023
ASSAULT WITH INJURY,30.37266656,-97.71804364,2023
CRIMINAL MISCHIEF,30.28298321,-97.68405174,2023
LITTERING,30.26336602,-97.7446595,2023
THEFT OF BICYCLE,30.26173933,-97.76413751,2023
BURGLARY OF VEHICLE,30.39836611,-97.71737506,2023
THEFT,30.31974814,-97.72986362,2023
ASSAULT BY THREAT,30.32521018,-97.74397988,2023
BURGLARY OF VEHICLE,30.14115878,-97.79409986,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.28944306,-97.77085407,2023
FAMILY DISTURBANCE,30.13173226,-97.79375578,2023
CRIMINAL TRESPASS,30.26884173,-97.68769078,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.25992829,-97.67389947,2023
CRIMINAL MISCHIEF,30.43684527,-97.77586024,2023
CRIMINAL MISCHIEF,30.23358122,-97.68592007,2023
CRUELTY TO ANIMALS,30.3984947,-97.67984008,2023
DATING DISTURBANCE,30.19532769,-97.69664095,2023
AUTO THEFT,30.39759159,-97.7051808,2023
POSS OF DRUG PARAPHERNALIA,30.22938084,-97.74373974,2023
BURGLARY OF VEHICLE,30.26254646,-97.72553832,2023
FAMILY DISTURBANCE,30.35557227,-97.68410353,2023
POSS CONTROLLED SUB/NARCOTIC,30.32118038,-97.71672539,2023
IDENTITY THEFT,30.4340385,-97.69520764,2023
THEFT,30.4737546,-97.81074807,2023
THEFT BY SHOPLIFTING,30.30635266,-97.70916489,2023
DATING DISTURBANCE,30.20795476,-97.81232479,2023
CRIMINAL TRESPASS,30.46132722,-97.79282129,2023
EVADING / VEHICLE PURSUIT,30.19066095,-97.77089997,2023
BURGLARY OF VEHICLE,30.22921404,-97.71322452,2023
CRIMINAL MISCHIEF,30.29064855,-97.74625401,2023
CRIMINAL TRESPASS,30.20014913,-97.79935052,2023
IDENTITY THEFT,30.39110007,-97.66094762,2023
CRIMINAL MISCHIEF-NO SUSPECT,30.22506412,-97.7717038,2023
EVADING / FOOT,30.26763582,-97.74703862,2023
FAMILY DISTURBANCE,30.17134587,-97.61854307,2023
MAIL THEFT,30.20067456,-97.77253731,2023
ASSAULT BY CONTACT,30.24167606,-97.73117969,2023
MAIL THEFT,30.26065115,-97.67056549,2023
THEFT,30.25788603,-97.80700704,2023
AUTO THEFT,30.33753602,-97.72181485,2023
DISCLOSE/PROMO INTIMATE VISUAL,,,2023
THEFT OF TRAILER,30.38979111,-97.65120601,2023
CRIMINAL MISCHIEF,30.41441318,-97.67315985,2023
CRIMINAL MISCHIEF,30.48940343,-97.77319761,2023
HARASSMENT OF A PUBLIC SERVANT,30.2646207,-97.74454981,2023
THEFT OF LICENSE PLATE,30.35527761,-97.71542618,2023
FAMILY DISTURBANCE,30.38596422,-97.76416811,2023
CRIMINAL MISCHIEF,30.31082451,-97.75031901,2023
THEFT,30.45933862,-97.78698451,2023
CRIMINAL MISCHIEF,30.26587973,-97.73500753,2023
BURGLARY OF VEHICLE,30.24418174,-97.81009928,2023
CRIMINAL TRESPASS,30.40022631,-97.74672442,2023
AUTO THEFT,30.39917159,-97.72356881,2023
BURGLARY OF VEHICLE,30.31259468,-97.66962983,2023
CHILD CUSTODY INTERFERE,30.4060921,-97.85027091,2023
DEBIT CARD ABUSE,30.30886894,-97.74037044,2023
AGG ASSAULT,30.34247736,-97.69796844,2023
CRIMINAL TRESPASS,30.126344,-97.79983585,2023
AUTO THEFT,30.23504136,-97.71359538,2023
CRIMINAL MISCHIEF,30.19236959,-97.83227192,2023
POSSESSION OF MARIJUANA,30.17212467,-97.79717642,2023
FAMILY DISTURBANCE,30.23401555,-97.77965089,2023
ASSAULT WITH INJURY,30.20720106,-97.81539378,2023
BURGLARY OF VEHICLE,30.29564996,-97.73435503,2023
GRAFFITI,30.26703084,-97.73792958,2023
CHILD CUSTODY INTERFERE,30.40514245,-97.64220521,2023
EVADING / VEHICLE PURSUIT,30.23088841,-97.70460514,2023
AUTO THEFT,30.33316291,-97.80859647,2023
CRIMINAL TRESPASS,30.35382195,-97.68165573,2023
THEFT FROM BUILDING,30.38789374,-97.76095059,2023
AUTO THEFT,30.38945289,-97.74343801,2023
THEFT,30.43379835,-97.66866996,2023
CRIMINAL TRESPASS,30.43653141,-97.73680235,2023
FAMILY DISTURBANCE,30.26762254,-97.73889908,2023
FAMILY DISTURBANCE,30.46592294,-97.7679192,2023
CRIMINAL TRESPASS,30.21828963,-97.7781507,2023
THEFT,30.26520872,-97.74710998,2023
DATING DISTURBANCE,30.41358272,-97.67568972,2023
BURGLARY OF VEHICLE,30.22602826,-97.76189814,2023
CRIMINAL MISCHIEF,30.35562397,-97.75574434,2023
IDENTITY THEFT,30.28758142,-97.71656186,2023
FAMILY DISTURBANCE,30.23597678,-97.71859048,2023
INDECENT ASSAULT,30.23120536,-97.88561603,2023
VIOL CITY ORDINANCE - WRECKER,30.23831387,-97.72759909,2023
FRAUD - OTHER,30.17368492,-97.8063974,2023
AGG ASSAULT,30.39631417,-97.72087635,2023
ASSAULT BY THREAT,30.37589234,-97.7261306,2023
FAMILY DISTURBANCE/PARENTAL,30.41120683,-97.72706991,2023
UNLAWFUL CARRYING WEAPON,30.33306178,-97.61310778,2023
CRIMINAL TRESPASS,30.23513143,-97.72015908,2023
AUTO THEFT,30.22998397,-97.77677394,2023
DISTURBANCE - OTHER,30.3120573,-97.68338033,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.20953921,-97.77324596,2023
DWI  .15 BAC OR ABOVE,30.35644457,-97.70403755,2023
EXPLOITATION OF CHILD/ELDERLY,30.36804704,-97.67103856,2023
